Id,Id2,Geography,Median
1500000US130890233131,130890233131,"Block Group 1, Census Tract 233.13, DeKalb County, Georgia",33594
1500000US130890233132,130890233132,"Block Group 2, Census Tract 233.13, DeKalb County, Georgia",49975
1500000US130890233141,130890233141,"Block Group 1, Census Tract 233.14, DeKalb County, Georgia",65432
1500000US130890233142,130890233142,"Block Group 2, Census Tract 233.14, DeKalb County, Georgia",44500
1500000US130890233143,130890233143,"Block Group 3, Census Tract 233.14, DeKalb County, Georgia",42065
1500000US130890233151,130890233151,"Block Group 1, Census Tract 233.15, DeKalb County, Georgia",55469
1500000US130890233152,130890233152,"Block Group 2, Census Tract 233.15, DeKalb County, Georgia",44035
1500000US130890233161,130890233161,"Block Group 1, Census Tract 233.16, DeKalb County, Georgia",66875
1500000US130890233162,130890233162,"Block Group 2, Census Tract 233.16, DeKalb County, Georgia",51135
1500000US130890233163,130890233163,"Block Group 3, Census Tract 233.16, DeKalb County, Georgia",81635
1500000US130890234101,130890234101,"Block Group 1, Census Tract 234.10, DeKalb County, Georgia",24000
1500000US130890234102,130890234102,"Block Group 2, Census Tract 234.10, DeKalb County, Georgia",38125
1500000US130890234111,130890234111,"Block Group 1, Census Tract 234.11, DeKalb County, Georgia",50750
1500000US130890234112,130890234112,"Block Group 2, Census Tract 234.11, DeKalb County, Georgia",34455
1500000US130890234121,130890234121,"Block Group 1, Census Tract 234.12, DeKalb County, Georgia",24628
1500000US130890234122,130890234122,"Block Group 2, Census Tract 234.12, DeKalb County, Georgia",62639
1500000US130890234123,130890234123,"Block Group 3, Census Tract 234.12, DeKalb County, Georgia",56327
1500000US130890234131,130890234131,"Block Group 1, Census Tract 234.13, DeKalb County, Georgia",47306
1500000US130890234132,130890234132,"Block Group 2, Census Tract 234.13, DeKalb County, Georgia",49537
1500000US130890234141,130890234141,"Block Group 1, Census Tract 234.14, DeKalb County, Georgia",38911
1500000US130890234142,130890234142,"Block Group 2, Census Tract 234.14, DeKalb County, Georgia",56645
1500000US130890234143,130890234143,"Block Group 3, Census Tract 234.14, DeKalb County, Georgia",66189
1500000US130890234161,130890234161,"Block Group 1, Census Tract 234.16, DeKalb County, Georgia",44314
1500000US130890234162,130890234162,"Block Group 2, Census Tract 234.16, DeKalb County, Georgia",76542
1500000US130890234163,130890234163,"Block Group 3, Census Tract 234.16, DeKalb County, Georgia",42875
1500000US130890234164,130890234164,"Block Group 4, Census Tract 234.16, DeKalb County, Georgia",73615
1500000US130890234181,130890234181,"Block Group 1, Census Tract 234.18, DeKalb County, Georgia",40351
1500000US130890234182,130890234182,"Block Group 2, Census Tract 234.18, DeKalb County, Georgia",60617
1500000US130890234183,130890234183,"Block Group 3, Census Tract 234.18, DeKalb County, Georgia",45208
1500000US130890234184,130890234184,"Block Group 4, Census Tract 234.18, DeKalb County, Georgia",47904
1500000US130890234191,130890234191,"Block Group 1, Census Tract 234.19, DeKalb County, Georgia",65871
1500000US130890234192,130890234192,"Block Group 2, Census Tract 234.19, DeKalb County, Georgia",51595
1500000US130890234193,130890234193,"Block Group 3, Census Tract 234.19, DeKalb County, Georgia",61550
1500000US130890234211,130890234211,"Block Group 1, Census Tract 234.21, DeKalb County, Georgia",32087
1500000US130890234212,130890234212,"Block Group 2, Census Tract 234.21, DeKalb County, Georgia",59934
1500000US130890234213,130890234213,"Block Group 3, Census Tract 234.21, DeKalb County, Georgia",37399
1500000US130890234221,130890234221,"Block Group 1, Census Tract 234.22, DeKalb County, Georgia",61150
1500000US130890234222,130890234222,"Block Group 2, Census Tract 234.22, DeKalb County, Georgia",52519
1500000US130890234231,130890234231,"Block Group 1, Census Tract 234.23, DeKalb County, Georgia",68472
1500000US130890234232,130890234232,"Block Group 2, Census Tract 234.23, DeKalb County, Georgia",42212
1500000US130890234233,130890234233,"Block Group 3, Census Tract 234.23, DeKalb County, Georgia",60938
1500000US130890234241,130890234241,"Block Group 1, Census Tract 234.24, DeKalb County, Georgia",58859
1500000US130890234242,130890234242,"Block Group 2, Census Tract 234.24, DeKalb County, Georgia",51389
1500000US130890234251,130890234251,"Block Group 1, Census Tract 234.25, DeKalb County, Georgia",42106
1500000US130890234252,130890234252,"Block Group 2, Census Tract 234.25, DeKalb County, Georgia",75359
1500000US130890234261,130890234261,"Block Group 1, Census Tract 234.26, DeKalb County, Georgia",77391
1500000US130890234262,130890234262,"Block Group 2, Census Tract 234.26, DeKalb County, Georgia",57287
1500000US130890234271,130890234271,"Block Group 1, Census Tract 234.27, DeKalb County, Georgia",51824
1500000US130890234272,130890234272,"Block Group 2, Census Tract 234.27, DeKalb County, Georgia",62404
1500000US130890234281,130890234281,"Block Group 1, Census Tract 234.28, DeKalb County, Georgia",28906
1500000US130890234282,130890234282,"Block Group 2, Census Tract 234.28, DeKalb County, Georgia",28505
1500000US130890234283,130890234283,"Block Group 3, Census Tract 234.28, DeKalb County, Georgia",34245
1500000US130890234284,130890234284,"Block Group 4, Census Tract 234.28, DeKalb County, Georgia",51594
1500000US130890235011,130890235011,"Block Group 1, Census Tract 235.01, DeKalb County, Georgia",22204
1500000US130890235012,130890235012,"Block Group 2, Census Tract 235.01, DeKalb County, Georgia",32464
1500000US130890235041,130890235041,"Block Group 1, Census Tract 235.04, DeKalb County, Georgia",19306
1500000US130890235042,130890235042,"Block Group 2, Census Tract 235.04, DeKalb County, Georgia",23682
1500000US130890235043,130890235043,"Block Group 3, Census Tract 235.04, DeKalb County, Georgia",21944
1500000US130890235051,130890235051,"Block Group 1, Census Tract 235.05, DeKalb County, Georgia",37474
1500000US130890235052,130890235052,"Block Group 2, Census Tract 235.05, DeKalb County, Georgia",42951
1500000US130890235061,130890235061,"Block Group 1, Census Tract 235.06, DeKalb County, Georgia",23281
1500000US130890235062,130890235062,"Block Group 2, Census Tract 235.06, DeKalb County, Georgia",51703
1500000US130890235063,130890235063,"Block Group 3, Census Tract 235.06, DeKalb County, Georgia",45383
1500000US130890235071,130890235071,"Block Group 1, Census Tract 235.07, DeKalb County, Georgia",38558
1500000US130890235072,130890235072,"Block Group 2, Census Tract 235.07, DeKalb County, Georgia",43333
1500000US130890235073,130890235073,"Block Group 3, Census Tract 235.07, DeKalb County, Georgia",39135
1500000US130890236011,130890236011,"Block Group 1, Census Tract 236.01, DeKalb County, Georgia",67733
1500000US130890236012,130890236012,"Block Group 2, Census Tract 236.01, DeKalb County, Georgia",41768
1500000US130890236013,130890236013,"Block Group 3, Census Tract 236.01, DeKalb County, Georgia",65921
1500000US130890236021,130890236021,"Block Group 1, Census Tract 236.02, DeKalb County, Georgia",41326
1500000US130890236022,130890236022,"Block Group 2, Census Tract 236.02, DeKalb County, Georgia",36473
1500000US130890236031,130890236031,"Block Group 1, Census Tract 236.03, DeKalb County, Georgia",40339
1500000US130890236032,130890236032,"Block Group 2, Census Tract 236.03, DeKalb County, Georgia",30691
1500000US130890237001,130890237001,"Block Group 1, Census Tract 237, DeKalb County, Georgia",18641
1500000US130890237002,130890237002,"Block Group 2, Census Tract 237, DeKalb County, Georgia",35234
1500000US130890237003,130890237003,"Block Group 3, Census Tract 237, DeKalb County, Georgia",27244
1500000US130890237004,130890237004,"Block Group 4, Census Tract 237, DeKalb County, Georgia",34291
1500000US130890238011,130890238011,"Block Group 1, Census Tract 238.01, DeKalb County, Georgia",64167
1500000US130890238012,130890238012,"Block Group 2, Census Tract 238.01, DeKalb County, Georgia",46917
1500000US130890238013,130890238013,"Block Group 3, Census Tract 238.01, DeKalb County, Georgia",60625
1500000US130890238021,130890238021,"Block Group 1, Census Tract 238.02, DeKalb County, Georgia",31815
1500000US130890238022,130890238022,"Block Group 2, Census Tract 238.02, DeKalb County, Georgia",36329
1500000US130890238031,130890238031,"Block Group 1, Census Tract 238.03, DeKalb County, Georgia",33750
1500000US130890238032,130890238032,"Block Group 2, Census Tract 238.03, DeKalb County, Georgia",48750
1500000US130890238033,130890238033,"Block Group 3, Census Tract 238.03, DeKalb County, Georgia",38750
1500000US130890238034,130890238034,"Block Group 4, Census Tract 238.03, DeKalb County, Georgia",45714
1500000US130899800001,130899800001,"Block Group 1, Census Tract 9800, DeKalb County, Georgia",-
1500000US131210001001,131210001001,"Block Group 1, Census Tract 1, Fulton County, Georgia",135250
1500000US131210001002,131210001002,"Block Group 2, Census Tract 1, Fulton County, Georgia",139875
1500000US131210001003,131210001003,"Block Group 3, Census Tract 1, Fulton County, Georgia",115096
1500000US131210001004,131210001004,"Block Group 4, Census Tract 1, Fulton County, Georgia",173854
1500000US131210002001,131210002001,"Block Group 1, Census Tract 2, Fulton County, Georgia",69345
1500000US131210002002,131210002002,"Block Group 2, Census Tract 2, Fulton County, Georgia",94590
1500000US131210002003,131210002003,"Block Group 3, Census Tract 2, Fulton County, Georgia",117171
1500000US131210002004,131210002004,"Block Group 4, Census Tract 2, Fulton County, Georgia",118831
1500000US131210002005,131210002005,"Block Group 5, Census Tract 2, Fulton County, Georgia",148529
1500000US131210004001,131210004001,"Block Group 1, Census Tract 4, Fulton County, Georgia",122188
1500000US131210004002,131210004002,"Block Group 2, Census Tract 4, Fulton County, Georgia",83424
1500000US131210005001,131210005001,"Block Group 1, Census Tract 5, Fulton County, Georgia",71304
1500000US131210006001,131210006001,"Block Group 1, Census Tract 6, Fulton County, Georgia",43146
1500000US131210007001,131210007001,"Block Group 1, Census Tract 7, Fulton County, Georgia",-
1500000US131210007002,131210007002,"Block Group 2, Census Tract 7, Fulton County, Georgia",71667
1500000US131210010011,131210010011,"Block Group 1, Census Tract 10.01, Fulton County, Georgia",45625
1500000US131210010012,131210010012,"Block Group 2, Census Tract 10.01, Fulton County, Georgia",92604
1500000US131210010021,131210010021,"Block Group 1, Census Tract 10.02, Fulton County, Georgia",30333
1500000US131210011001,131210011001,"Block Group 1, Census Tract 11, Fulton County, Georgia",83125
1500000US131210011002,131210011002,"Block Group 2, Census Tract 11, Fulton County, Georgia",100893
1500000US131210011003,131210011003,"Block Group 3, Census Tract 11, Fulton County, Georgia",79375
1500000US131210012011,131210012011,"Block Group 1, Census Tract 12.01, Fulton County, Georgia",77368
1500000US131210012012,131210012012,"Block Group 2, Census Tract 12.01, Fulton County, Georgia",54500
1500000US131210012021,131210012021,"Block Group 1, Census Tract 12.02, Fulton County, Georgia",84268
1500000US131210012022,131210012022,"Block Group 2, Census Tract 12.02, Fulton County, Georgia",57381
1500000US131210013001,131210013001,"Block Group 1, Census Tract 13, Fulton County, Georgia",73694
1500000US131210013002,131210013002,"Block Group 2, Census Tract 13, Fulton County, Georgia",58000
1500000US131210013003,131210013003,"Block Group 3, Census Tract 13, Fulton County, Georgia",50556
1500000US131210014001,131210014001,"Block Group 1, Census Tract 14, Fulton County, Georgia",69167
1500000US131210014002,131210014002,"Block Group 2, Census Tract 14, Fulton County, Georgia",71656
1500000US131210015001,131210015001,"Block Group 1, Census Tract 15, Fulton County, Georgia",61410
1500000US131210015002,131210015002,"Block Group 2, Census Tract 15, Fulton County, Georgia",96438
1500000US131210015003,131210015003,"Block Group 3, Census Tract 15, Fulton County, Georgia",50375
1500000US131210015004,131210015004,"Block Group 4, Census Tract 15, Fulton County, Georgia",48431
1500000US131210016001,131210016001,"Block Group 1, Census Tract 16, Fulton County, Georgia",60848
1500000US131210017001,131210017001,"Block Group 1, Census Tract 17, Fulton County, Georgia",53750
1500000US131210017002,131210017002,"Block Group 2, Census Tract 17, Fulton County, Georgia",25642
1500000US131210018001,131210018001,"Block Group 1, Census Tract 18, Fulton County, Georgia",51581
1500000US131210018002,131210018002,"Block Group 2, Census Tract 18, Fulton County, Georgia",9825
1500000US131210018003,131210018003,"Block Group 3, Census Tract 18, Fulton County, Georgia",47308
1500000US131210019001,131210019001,"Block Group 1, Census Tract 19, Fulton County, Georgia",30433
1500000US131210019002,131210019002,"Block Group 2, Census Tract 19, Fulton County, Georgia",68796
1500000US131210021001,131210021001,"Block Group 1, Census Tract 21, Fulton County, Georgia",37627
1500000US131210023001,131210023001,"Block Group 1, Census Tract 23, Fulton County, Georgia",27917
1500000US131210023002,131210023002,"Block Group 2, Census Tract 23, Fulton County, Georgia",21691
1500000US131210023003,131210023003,"Block Group 3, Census Tract 23, Fulton County, Georgia",23553
1500000US131210024001,131210024001,"Block Group 1, Census Tract 24, Fulton County, Georgia",29196
1500000US131210024002,131210024002,"Block Group 2, Census Tract 24, Fulton County, Georgia",36667
1500000US131210025001,131210025001,"Block Group 1, Census Tract 25, Fulton County, Georgia",24049
1500000US131210025002,131210025002,"Block Group 2, Census Tract 25, Fulton County, Georgia",27778
1500000US131210026001,131210026001,"Block Group 1, Census Tract 26, Fulton County, Georgia",30046
1500000US131210028001,131210028001,"Block Group 1, Census Tract 28, Fulton County, Georgia",39500
1500000US131210028002,131210028002,"Block Group 2, Census Tract 28, Fulton County, Georgia",9048
1500000US131210029001,131210029001,"Block Group 1, Census Tract 29, Fulton County, Georgia",59276
1500000US131210030001,131210030001,"Block Group 1, Census Tract 30, Fulton County, Georgia",73750
1500000US131210030002,131210030002,"Block Group 2, Census Tract 30, Fulton County, Georgia",93869
1500000US131210031001,131210031001,"Block Group 1, Census Tract 31, Fulton County, Georgia",63750
1500000US131210031002,131210031002,"Block Group 2, Census Tract 31, Fulton County, Georgia",26216
1500000US131210032001,131210032001,"Block Group 1, Census Tract 32, Fulton County, Georgia",65168
1500000US131210035001,131210035001,"Block Group 1, Census Tract 35, Fulton County, Georgia",31538
1500000US131210035002,131210035002,"Block Group 2, Census Tract 35, Fulton County, Georgia",63594
1500000US131210036001,131210036001,"Block Group 1, Census Tract 36, Fulton County, Georgia",32337
1500000US131210037001,131210037001,"Block Group 1, Census Tract 37, Fulton County, Georgia",-
1500000US131210038001,131210038001,"Block Group 1, Census Tract 38, Fulton County, Georgia",19904
1500000US131210039001,131210039001,"Block Group 1, Census Tract 39, Fulton County, Georgia",25724
1500000US131210039002,131210039002,"Block Group 2, Census Tract 39, Fulton County, Georgia",25750
1500000US131210040001,131210040001,"Block Group 1, Census Tract 40, Fulton County, Georgia",34405
1500000US131210040002,131210040002,"Block Group 2, Census Tract 40, Fulton County, Georgia",18438
1500000US131210040003,131210040003,"Block Group 3, Census Tract 40, Fulton County, Georgia",36250
1500000US131210041001,131210041001,"Block Group 1, Census Tract 41, Fulton County, Georgia",41016
1500000US131210041002,131210041002,"Block Group 2, Census Tract 41, Fulton County, Georgia",22241
1500000US131210041003,131210041003,"Block Group 3, Census Tract 41, Fulton County, Georgia",33929
1500000US131210042001,131210042001,"Block Group 1, Census Tract 42, Fulton County, Georgia",20579
1500000US131210042002,131210042002,"Block Group 2, Census Tract 42, Fulton County, Georgia",18951
1500000US131210043001,131210043001,"Block Group 1, Census Tract 43, Fulton County, Georgia",-
1500000US131210043002,131210043002,"Block Group 2, Census Tract 43, Fulton County, Georgia",29238
1500000US131210044001,131210044001,"Block Group 1, Census Tract 44, Fulton County, Georgia",18750
1500000US131210048001,131210048001,"Block Group 1, Census Tract 48, Fulton County, Georgia",18365
1500000US131210049001,131210049001,"Block Group 1, Census Tract 49, Fulton County, Georgia",32045
1500000US131210049002,131210049002,"Block Group 2, Census Tract 49, Fulton County, Georgia",88333
1500000US131210050001,131210050001,"Block Group 1, Census Tract 50, Fulton County, Georgia",72500
1500000US131210052001,131210052001,"Block Group 1, Census Tract 52, Fulton County, Georgia",79286
1500000US131210052002,131210052002,"Block Group 2, Census Tract 52, Fulton County, Georgia",56184
1500000US131210052003,131210052003,"Block Group 3, Census Tract 52, Fulton County, Georgia",78421
1500000US131210053001,131210053001,"Block Group 1, Census Tract 53, Fulton County, Georgia",81042
1500000US131210053002,131210053002,"Block Group 2, Census Tract 53, Fulton County, Georgia",105900
1500000US131210053003,131210053003,"Block Group 3, Census Tract 53, Fulton County, Georgia",103309
1500000US131210055011,131210055011,"Block Group 1, Census Tract 55.01, Fulton County, Georgia",29559
1500000US131210055012,131210055012,"Block Group 2, Census Tract 55.01, Fulton County, Georgia",18438
1500000US131210055021,131210055021,"Block Group 1, Census Tract 55.02, Fulton County, Georgia",15682
1500000US131210057001,131210057001,"Block Group 1, Census Tract 57, Fulton County, Georgia",16172
1500000US131210058001,131210058001,"Block Group 1, Census Tract 58, Fulton County, Georgia",26250
1500000US131210060001,131210060001,"Block Group 1, Census Tract 60, Fulton County, Georgia",34271
1500000US131210060002,131210060002,"Block Group 2, Census Tract 60, Fulton County, Georgia",40455
1500000US131210060003,131210060003,"Block Group 3, Census Tract 60, Fulton County, Georgia",30143
1500000US131210060004,131210060004,"Block Group 4, Census Tract 60, Fulton County, Georgia",18911
1500000US131210061001,131210061001,"Block Group 1, Census Tract 61, Fulton County, Georgia",40000
1500000US131210061002,131210061002,"Block Group 2, Census Tract 61, Fulton County, Georgia",22143
1500000US131210061003,131210061003,"Block Group 3, Census Tract 61, Fulton County, Georgia",35093
1500000US131210061004,131210061004,"Block Group 4, Census Tract 61, Fulton County, Georgia",35705
1500000US131210062001,131210062001,"Block Group 1, Census Tract 62, Fulton County, Georgia",44583
1500000US131210062002,131210062002,"Block Group 2, Census Tract 62, Fulton County, Georgia",18542
1500000US131210063001,131210063001,"Block Group 1, Census Tract 63, Fulton County, Georgia",19821
1500000US131210063002,131210063002,"Block Group 2, Census Tract 63, Fulton County, Georgia",23750
1500000US131210064001,131210064001,"Block Group 1, Census Tract 64, Fulton County, Georgia",30179
1500000US131210065001,131210065001,"Block Group 1, Census Tract 65, Fulton County, Georgia",35208
1500000US131210065002,131210065002,"Block Group 2, Census Tract 65, Fulton County, Georgia",47545
1500000US131210065003,131210065003,"Block Group 3, Census Tract 65, Fulton County, Georgia",41345
1500000US131210065004,131210065004,"Block Group 4, Census Tract 65, Fulton County, Georgia",40750
1500000US131210066011,131210066011,"Block Group 1, Census Tract 66.01, Fulton County, Georgia",37500
1500000US131210066012,131210066012,"Block Group 2, Census Tract 66.01, Fulton County, Georgia",35714
1500000US131210066021,131210066021,"Block Group 1, Census Tract 66.02, Fulton County, Georgia",16761
1500000US131210067001,131210067001,"Block Group 1, Census Tract 67, Fulton County, Georgia",19026
1500000US131210067002,131210067002,"Block Group 2, Census Tract 67, Fulton County, Georgia",19634
1500000US131210067003,131210067003,"Block Group 3, Census Tract 67, Fulton County, Georgia",24960
1500000US131210068011,131210068011,"Block Group 1, Census Tract 68.01, Fulton County, Georgia",-
1500000US131210069001,131210069001,"Block Group 1, Census Tract 69, Fulton County, Georgia",54643
1500000US131210069002,131210069002,"Block Group 2, Census Tract 69, Fulton County, Georgia",38250
1500000US131210069003,131210069003,"Block Group 3, Census Tract 69, Fulton County, Georgia",51471
1500000US131210070011,131210070011,"Block Group 1, Census Tract 70.01, Fulton County, Georgia",21389
1500000US131210070012,131210070012,"Block Group 2, Census Tract 70.01, Fulton County, Georgia",27821
1500000US131210070023,131210070023,"Block Group 3, Census Tract 70.02, Fulton County, Georgia",30275
1500000US131210071001,131210071001,"Block Group 1, Census Tract 71, Fulton County, Georgia",21842
1500000US131210071002,131210071002,"Block Group 2, Census Tract 71, Fulton County, Georgia",20250
1500000US131210072001,131210072001,"Block Group 1, Census Tract 72, Fulton County, Georgia",22986
1500000US131210072002,131210072002,"Block Group 2, Census Tract 72, Fulton County, Georgia",21042
1500000US131210073001,131210073001,"Block Group 1, Census Tract 73, Fulton County, Georgia",29174
1500000US131210073002,131210073002,"Block Group 2, Census Tract 73, Fulton County, Georgia",20722
1500000US131210073003,131210073003,"Block Group 3, Census Tract 73, Fulton County, Georgia",24954
1500000US131210074001,131210074001,"Block Group 1, Census Tract 74, Fulton County, Georgia",18750
1500000US131210074002,131210074002,"Block Group 2, Census Tract 74, Fulton County, Georgia",14227
1500000US131210075001,131210075001,"Block Group 1, Census Tract 75, Fulton County, Georgia",10463
1500000US131210075002,131210075002,"Block Group 2, Census Tract 75, Fulton County, Georgia",21557
1500000US131210075003,131210075003,"Block Group 3, Census Tract 75, Fulton County, Georgia",16425
1500000US131210075004,131210075004,"Block Group 4, Census Tract 75, Fulton County, Georgia",15486
1500000US131210076022,131210076022,"Block Group 2, Census Tract 76.02, Fulton County, Georgia",38681
1500000US131210076023,131210076023,"Block Group 3, Census Tract 76.02, Fulton County, Georgia",27396
1500000US131210076031,131210076031,"Block Group 1, Census Tract 76.03, Fulton County, Georgia",20326
1500000US131210076032,131210076032,"Block Group 2, Census Tract 76.03, Fulton County, Georgia",10738
1500000US131210076033,131210076033,"Block Group 3, Census Tract 76.03, Fulton County, Georgia",13564
1500000US131210076041,131210076041,"Block Group 1, Census Tract 76.04, Fulton County, Georgia",13674
1500000US131210077031,131210077031,"Block Group 1, Census Tract 77.03, Fulton County, Georgia",54667
1500000US131210077032,131210077032,"Block Group 2, Census Tract 77.03, Fulton County, Georgia",36804
1500000US131210077033,131210077033,"Block Group 3, Census Tract 77.03, Fulton County, Georgia",50849
1500000US131210077041,131210077041,"Block Group 1, Census Tract 77.04, Fulton County, Georgia",16174
1500000US131210077042,131210077042,"Block Group 2, Census Tract 77.04, Fulton County, Georgia",28534
1500000US131210077043,131210077043,"Block Group 3, Census Tract 77.04, Fulton County, Georgia",44583
1500000US131210077051,131210077051,"Block Group 1, Census Tract 77.05, Fulton County, Georgia",28125
1500000US131210077052,131210077052,"Block Group 2, Census Tract 77.05, Fulton County, Georgia",18125
1500000US131210077061,131210077061,"Block Group 1, Census Tract 77.06, Fulton County, Georgia",28774
1500000US131210077062,131210077062,"Block Group 2, Census Tract 77.06, Fulton County, Georgia",30390
1500000US131210077063,131210077063,"Block Group 3, Census Tract 77.06, Fulton County, Georgia",50533
1500000US131210078021,131210078021,"Block Group 1, Census Tract 78.02, Fulton County, Georgia",35688
1500000US131210078022,131210078022,"Block Group 2, Census Tract 78.02, Fulton County, Georgia",53094
1500000US131210078023,131210078023,"Block Group 3, Census Tract 78.02, Fulton County, Georgia",44055
1500000US131210078024,131210078024,"Block Group 4, Census Tract 78.02, Fulton County, Georgia",80122
1500000US131210078051,131210078051,"Block Group 1, Census Tract 78.05, Fulton County, Georgia",24792
1500000US131210078052,131210078052,"Block Group 2, Census Tract 78.05, Fulton County, Georgia",37257
1500000US131210078061,131210078061,"Block Group 1, Census Tract 78.06, Fulton County, Georgia",37105
1500000US131210078062,131210078062,"Block Group 2, Census Tract 78.06, Fulton County, Georgia",25704
1500000US131210078063,131210078063,"Block Group 3, Census Tract 78.06, Fulton County, Georgia",26429
1500000US131210078071,131210078071,"Block Group 1, Census Tract 78.07, Fulton County, Georgia",16521
1500000US131210078072,131210078072,"Block Group 2, Census Tract 78.07, Fulton County, Georgia",31833
1500000US131210078081,131210078081,"Block Group 1, Census Tract 78.08, Fulton County, Georgia",18156
1500000US131210078082,131210078082,"Block Group 2, Census Tract 78.08, Fulton County, Georgia",8635
1500000US131210079001,131210079001,"Block Group 1, Census Tract 79, Fulton County, Georgia",67793
1500000US131210079002,131210079002,"Block Group 2, Census Tract 79, Fulton County, Georgia",46176
1500000US131210079003,131210079003,"Block Group 3, Census Tract 79, Fulton County, Georgia",51474
1500000US131210080001,131210080001,"Block Group 1, Census Tract 80, Fulton County, Georgia",24583
1500000US131210080002,131210080002,"Block Group 2, Census Tract 80, Fulton County, Georgia",29412
1500000US131210080003,131210080003,"Block Group 3, Census Tract 80, Fulton County, Georgia",32344
1500000US131210080004,131210080004,"Block Group 4, Census Tract 80, Fulton County, Georgia",48300
1500000US131210080005,131210080005,"Block Group 5, Census Tract 80, Fulton County, Georgia",54227
1500000US131210081011,131210081011,"Block Group 1, Census Tract 81.01, Fulton County, Georgia",29300
1500000US131210081021,131210081021,"Block Group 1, Census Tract 81.02, Fulton County, Georgia",25000
1500000US131210081022,131210081022,"Block Group 2, Census Tract 81.02, Fulton County, Georgia",60305
1500000US131210081023,131210081023,"Block Group 3, Census Tract 81.02, Fulton County, Georgia",30222
1500000US131210081024,131210081024,"Block Group 4, Census Tract 81.02, Fulton County, Georgia",13958
1500000US131210082011,131210082011,"Block Group 1, Census Tract 82.01, Fulton County, Georgia",26418
1500000US131210082012,131210082012,"Block Group 2, Census Tract 82.01, Fulton County, Georgia",26491
1500000US131210082013,131210082013,"Block Group 3, Census Tract 82.01, Fulton County, Georgia",28481
1500000US131210082021,131210082021,"Block Group 1, Census Tract 82.02, Fulton County, Georgia",30096
1500000US131210082022,131210082022,"Block Group 2, Census Tract 82.02, Fulton County, Georgia",26397
1500000US131210082023,131210082023,"Block Group 3, Census Tract 82.02, Fulton County, Georgia",26667
1500000US131210082024,131210082024,"Block Group 4, Census Tract 82.02, Fulton County, Georgia",-
1500000US131210083011,131210083011,"Block Group 1, Census Tract 83.01, Fulton County, Georgia",26591
1500000US131210083012,131210083012,"Block Group 2, Census Tract 83.01, Fulton County, Georgia",34213
1500000US131210083021,131210083021,"Block Group 1, Census Tract 83.02, Fulton County, Georgia",28073
1500000US131210083022,131210083022,"Block Group 2, Census Tract 83.02, Fulton County, Georgia",29432
1500000US131210084001,131210084001,"Block Group 1, Census Tract 84, Fulton County, Georgia",21107
1500000US131210084003,131210084003,"Block Group 3, Census Tract 84, Fulton County, Georgia",21676
1500000US131210085001,131210085001,"Block Group 1, Census Tract 85, Fulton County, Georgia",38542
1500000US131210085002,131210085002,"Block Group 2, Census Tract 85, Fulton County, Georgia",24265
1500000US131210085003,131210085003,"Block Group 3, Census Tract 85, Fulton County, Georgia",28177
1500000US131210086011,131210086011,"Block Group 1, Census Tract 86.01, Fulton County, Georgia",12462
1500000US131210086012,131210086012,"Block Group 2, Census Tract 86.01, Fulton County, Georgia",34333
1500000US131210086013,131210086013,"Block Group 3, Census Tract 86.01, Fulton County, Georgia",24286
1500000US131210086014,131210086014,"Block Group 4, Census Tract 86.01, Fulton County, Georgia",18750
1500000US131210086021,131210086021,"Block Group 1, Census Tract 86.02, Fulton County, Georgia",36576
1500000US131210086022,131210086022,"Block Group 2, Census Tract 86.02, Fulton County, Georgia",35250
1500000US131210087001,131210087001,"Block Group 1, Census Tract 87, Fulton County, Georgia",25727
1500000US131210087002,131210087002,"Block Group 2, Census Tract 87, Fulton County, Georgia",25486
1500000US131210087003,131210087003,"Block Group 3, Census Tract 87, Fulton County, Georgia",31550
1500000US131210087004,131210087004,"Block Group 4, Census Tract 87, Fulton County, Georgia",22012
1500000US131210088001,131210088001,"Block Group 1, Census Tract 88, Fulton County, Georgia",97297
1500000US131210088002,131210088002,"Block Group 2, Census Tract 88, Fulton County, Georgia",59151
1500000US131210089021,131210089021,"Block Group 1, Census Tract 89.02, Fulton County, Georgia",56978
1500000US131210089022,131210089022,"Block Group 2, Census Tract 89.02, Fulton County, Georgia",37311
1500000US131210089023,131210089023,"Block Group 3, Census Tract 89.02, Fulton County, Georgia",50134
1500000US131210089024,131210089024,"Block Group 4, Census Tract 89.02, Fulton County, Georgia",57031
1500000US131210089031,131210089031,"Block Group 1, Census Tract 89.03, Fulton County, Georgia",62667
1500000US131210089041,131210089041,"Block Group 1, Census Tract 89.04, Fulton County, Georgia",83100
1500000US131210089042,131210089042,"Block Group 2, Census Tract 89.04, Fulton County, Georgia",56042
1500000US131210089043,131210089043,"Block Group 3, Census Tract 89.04, Fulton County, Georgia",97530
1500000US131210090001,131210090001,"Block Group 1, Census Tract 90, Fulton County, Georgia",113854
1500000US131210090002,131210090002,"Block Group 2, Census Tract 90, Fulton County, Georgia",188021
1500000US131210090003,131210090003,"Block Group 3, Census Tract 90, Fulton County, Georgia",58125
1500000US131210091011,131210091011,"Block Group 1, Census Tract 91.01, Fulton County, Georgia",65588
1500000US131210091012,131210091012,"Block Group 2, Census Tract 91.01, Fulton County, Georgia",75313
1500000US131210091013,131210091013,"Block Group 3, Census Tract 91.01, Fulton County, Georgia",58246
1500000US131210091014,131210091014,"Block Group 4, Census Tract 91.01, Fulton County, Georgia",81667
